Time	Latitude	Longitude	Alt.(M)	Dist.(M)	HR (Bpm)	Cadence	Speed
8:28:20 PM	49.27921353	-123.2406053	-9.399999619	5554.839844	130	98	2.657999992
8:28:24 PM	49.27921806	-123.2409456	-9	5578.779785	132	123	6.43599987
8:28:25 PM	49.27922116	-123.2410365	-8.600000381	5585.259766	134	113	6.473999977
8:28:26 PM	49.27922342	-123.2411282	-8.199999809	5591.669922	135	114	6.43599987
8:28:27 PM	49.27922593	-123.2412205	-7.800000191	5598.319824	136	115	6.611999989
8:28:28 PM	49.27922845	-123.2413145	-7.400000095	5605.149902	136	116	6.611999989
8:28:30 PM	49.2792116	-123.2415139	-7.400000095	5618.319824	139	106	6.693999767
8:28:31 PM	49.27921026	-123.2416087	-7	5625.120117	140	107	6.756000042
8:28:32 PM	49.27921093	-123.2417051	-6.400000095	5632.049805	141	106	6.736000061
8:28:33 PM	49.27921495	-123.2417969	-6	5638.430176	142	104	6.611999989
8:28:34 PM	49.27921839	-123.2418947	-5.599999905	5645.029785	143	104	6.592000008
8:28:35 PM	49.27922208	-123.2419888	-5.199999809	5651.689941	144	105	6.632999897
8:28:37 PM	49.27922669	-123.2421743	-5.199999809	5665.109863	147	106	6.736000061
8:28:39 PM	49.27922451	-123.2423602	-4.599999905	5678.470215	149	104	6.592000008
8:28:40 PM	49.27922476	-123.2424501	-4.199999809	5685.140137	149	104	6.611999989
8:28:41 PM	49.27922484	-123.2425376	-3.799999952	5691.569824	150	102	6.552000046
8:28:42 PM	49.27922728	-123.2426259	-3.400000095	5698.100098	151	100	6.379000187
8:28:43 PM	49.2792318	-123.2427092	-2.799999952	5704.22998	152	100	6.298999786
8:28:44 PM	49.27923582	-123.2427934	-2.200000048	5710.680176	153	102	6.449999809
8:28:45 PM	49.27923633	-123.2428756	-1.799999952	5717.189941	154	103	6.507999897
8:28:46 PM	49.27923147	-123.2429499	-1.200000048	5723.850098	154	104	6.606999874
8:28:47 PM	49.27922132	-123.2430191	-0.800000012	5730.609863	155	104	6.606999874
8:28:49 PM	49.27918813	-123.2431424	-0.800000012	5743.450195	156	103	6.527999878
8:28:50 PM	49.2791743	-123.2432158	-0.800000012	5749.839844	156	102	6.392000198
8:28:53 PM	49.27911194	-123.2434261	-0.400000006	5769.040039	157	100	6.298999786
8:28:54 PM	49.27908881	-123.2434929	0	5775.310059	157	99	6.263000011
8:28:55 PM	49.27906291	-123.2435546	0.400000006	5781.529785	157	99	6.244999886
8:28:56 PM	49.27903173	-123.2436199	1	5787.77002	157	99	6.244999886
8:28:57 PM	49.27899635	-123.2436835	1.399999976	5794.109863	157	100	6.335999966
8:28:58 PM	49.27896484	-123.2437522	1.399999976	5800.470215	158	101	6.355000019
