Time	 Latitude 	 Longitude 	 Alt.(M) 	 Dist.(M) 	HR (Bpm)	Cadence	 Speed (m/s) 
9:22:20 PM	 49.272141 	 (123.183089)		 23,386.54 	145	87	 6.20 
9:22:21 PM	 49.272137 	 (123.183006)		 23,392.84 	145	88	 6.30 
9:22:22 PM	 49.272131 	 (123.182912)		 23,399.13 	146	85	 6.29 
9:22:23 PM	 49.272122 	 (123.182826)		 23,405.53 	146	80	 6.40 
9:22:24 PM	 49.272111 	 (123.182739)		 23,412.07 	145	80	 6.54 
9:22:25 PM	 49.272105 	 (123.182647)		 23,418.69 	145	81	 6.62 
9:22:26 PM	 49.272102 	 (123.182564)		 23,425.29 	145	82	 6.60 
9:22:27 PM	 49.272092 	 (123.182475)		 23,432.02 	145	82	 6.73 
9:22:28 PM	 49.272082 	 (123.182376)		 23,438.74 	145	82	 6.72 
9:22:29 PM	 49.272071 	 (123.182283)		 23,445.51 	144	83	 6.77 
9:22:30 PM	 49.272057 	 (123.182182)		 23,452.32 	144	84	 6.81 
9:22:31 PM	 49.272045 	 (123.182086)		 23,459.34 	144	83	 7.02 
9:22:32 PM	 49.272029 	 (123.181988)		 23,466.36 	143	85	 7.02 
9:22:33 PM	 49.272016 	 (123.181893)		 23,473.37 	142	94	 7.01 
9:22:34 PM	 49.272004 	 (123.181793)		 23,480.36 	142	98	 6.99 
9:22:35 PM	 49.271993 	 (123.181698)		 23,487.40 	142	99	 7.04 
9:22:36 PM	 49.271980 	 (123.181602)		 23,494.46 	142	97	 7.06 
9:22:37 PM	 49.271963 	 (123.181499)		 23,501.56 	141	99	 7.10 
9:22:38 PM	 49.271950 	 (123.181398)		 23,508.62 	141	99	 7.06 
9:22:39 PM	 49.271940 	 (123.181292)		 23,515.82 	141	100	 7.20 
9:22:40 PM	 49.271922 	 (123.181193)		 23,523.14 	141	102	 7.32 
9:22:41 PM	 49.271908 	 (123.181099)		 23,530.38 	141	100	 7.24 
9:22:42 PM	 49.271898 	 (123.180999)		 23,537.68 	141	101	 7.30 
9:22:43 PM	 49.271885 	 (123.180898)		 23,544.92 	140	89	 7.24 
9:22:44 PM	 49.271876 	 (123.180799)		 23,552.27 	140	90	 7.35 
9:22:45 PM	 49.271860 	 (123.180695)		 23,559.66 	140	89	 7.39 
9:22:46 PM	 49.271846 	 (123.180597)		 23,567.06 	140	90	 7.40 
9:22:47 PM	 49.271837 	 (123.180497)		 23,574.45 	140	90	 7.39 
9:22:48 PM	 49.271827 	 (123.180386)		 23,581.98 	140	90	 7.53 
9:22:49 PM	 49.271818 	 (123.180285)		 23,589.48 	140	91	 7.50 
9:22:50 PM	 49.271805 	 (123.180179)		 23,597.01 	140	93	 7.53 
9:22:51 PM	 49.271792 	 (123.180080)		 23,604.53 	140	90	 7.52 
9:22:52 PM	 49.271779 	 (123.179976)		 23,612.09 	140	91	 7.56 
9:22:53 PM	 49.271768 	 (123.179874)		 23,619.69 	139	92	 7.60 
9:22:54 PM	 49.271757 	 (123.179774)		 23,627.32 	139	93	 7.63 
9:22:55 PM	 49.271743 	 (123.179673)		 23,635.03 	139	93	 7.71 
9:22:56 PM	 49.271727 	 (123.179570)		 23,642.80 	139	91	 7.77 
9:22:57 PM	 49.271732 	 (123.179476)		 23,650.46 	139	94	 7.66 
9:22:58 PM	 49.271730 	 (123.179369)		 23,658.01 	138	92	 7.55 
9:22:59 PM	 49.271721 	 (123.179264)		 23,665.53 	139	90	 7.52 
9:23:00 PM	 49.271713 	 (123.179159)		 23,673.08 	139	90	 7.55 
9:23:01 PM	 49.271706 	 (123.179057)		 23,680.74 	139	93	 7.66 
9:23:02 PM	 49.271696 	 (123.178955)		 23,688.40 	139	93	 7.66 
9:23:03 PM	 49.271684 	 (123.178848)		 23,696.05 	139	92	 7.65 
9:23:04 PM	 49.271671 	 (123.178738)		 23,703.75 	139	93	 7.70 
9:23:05 PM	 49.271658 	 (123.178635)		 23,711.40 	139	92	 7.65 
9:23:06 PM	 49.271647 	 (123.178532)		 23,719.08 	139	94	 7.68 
9:23:07 PM	 49.271638 	 (123.178427)		 23,726.71 	139	91	 7.63 
9:23:08 PM	 49.271624 	 (123.178325)		 23,734.36 	139	93	 7.65 
9:23:09 PM	 49.271611 	 (123.178224)		 23,741.95 	139	90	 7.59 
9:23:10 PM	 49.271600 	 (123.178114)		 23,749.57 	139	89	 7.62 
9:23:11 PM	 49.271588 	 (123.178013)		 23,757.16 	139	103	 7.59 
9:23:12 PM	 49.271578 	 (123.177907)		 23,764.65 	140	102	 7.49 
9:23:13 PM	 49.271572 	 (123.177811)		 23,772.06 	139	102	 7.41 
9:23:14 PM	 49.271561 	 (123.177718)		 23,779.34 	139	76	 7.28 
9:23:15 PM	 49.271549 	 (123.177640)		 23,786.35 	138	0	 7.01 
9:23:16 PM	 49.271518 	 (123.177580)		 23,793.06 	138	0	 6.71 
9:23:17 PM	 49.271475 	 (123.177564)		 23,798.35 	136	0	 5.29 
9:23:18 PM	 49.271438 	 (123.177575)		 23,803.19 	135	0	 4.84 
9:23:19 PM	 49.271408 	 (123.177577)		 23,807.32 	135	0	 4.13 
9:23:20 PM	 49.271376 	 (123.177588)		 23,811.11 	135	0	 3.79 
9:23:21 PM	 49.271345 	 (123.177605)		 23,814.52 	134	38	 3.41 
9:23:22 PM	 49.271311 	 (123.177615)		 23,818.17 	134	48	 3.65 
9:23:23 PM	 49.271279 	 (123.177620)		 23,821.76 	134	43	 3.59 
9:23:24 PM	 49.271242 	 (123.177625)		 23,825.12 	134	57	 3.36 
9:23:25 PM	 49.271191 	 (123.177606)		 23,829.06 	135	71	 3.94 
9:23:26 PM	 49.271138 	 (123.177601)		 23,833.83 	135	75	 4.77 
9:23:27 PM	 49.271090 	 (123.177602)		 23,839.14 	136	82	 5.31 
9:23:28 PM	 49.271032 	 (123.177606)		 23,844.61 	137	85	 5.47 
9:23:29 PM	 49.270975 	 (123.177609)		 23,850.43 	137	89	 5.82 
9:23:30 PM	 49.270912 	 (123.177611)		 23,856.55 	138	95	 6.12 
9:23:31 PM	 49.270849 	 (123.177612)		 23,863.03 	139	89	 6.48 
9:23:32 PM	 49.270796 	 (123.177611)		 23,869.42 	140	89	 6.39 
9:23:33 PM	 49.270745 	 (123.177610)		 23,875.60 	141	85	 6.18 
9:23:34 PM	 49.270694 	 (123.177613)		 23,881.63 	142	86	 6.03 
9:23:35 PM	 49.270641 	 (123.177613)		 23,887.56 	142	83	 5.93 
9:23:36 PM	 49.270588 	 (123.177611)		 23,893.35 	143	81	 5.79 
9:23:37 PM	 49.270538 	 (123.177614)		 23,898.99 	143	80	 5.64 
9:23:38 PM	 49.270489 	 (123.177615)		 23,904.58 	144	78	 5.59 
9:23:39 PM	 49.270437 	 (123.177621)		 23,910.03 	144	76	 5.45 
9:23:40 PM	 49.270398 	 (123.177631)		 23,915.35 	144	72	 5.32 
9:23:41 PM	 49.270353 	 (123.177633)		 23,920.48 	144	69	 5.13 
9:23:42 PM	 49.270309 	 (123.177631)		 23,925.47 	144	44	 4.99 
9:23:43 PM	 49.270266 	 (123.177632)		 23,930.37 	144	71	 4.90 
9:23:44 PM	 49.270217 	 (123.177631)		 23,935.46 	144	81	 5.09 
9:23:45 PM	 49.270173 	 (123.177630)		 23,940.67 	144	83	 5.21 
9:23:46 PM	 49.270119 	 (123.177632)		 23,945.93 	143	88	 5.26 
9:23:47 PM	 49.270069 	 (123.177638)		 23,951.31 	143	89	 5.38 
9:23:48 PM	 49.270023 	 (123.177641)		 23,956.79 	144	86	 5.48 
9:23:49 PM	 49.269982 	 (123.177643)		 23,962.21 	144	85	 5.42 
9:23:50 PM	 49.269935 	 (123.177646)		 23,967.54 	144	84	 5.33 
9:23:51 PM	 49.269888 	 (123.177648)		 23,972.66 	144	81	 5.12 
9:23:52 PM	 49.269843 	 (123.177650)		 23,977.72 	144	79	 5.06 
9:23:53 PM	 49.269796 	 (123.177652)		 23,982.70 	144	82	 4.98 
9:23:54 PM	 49.269750 	 (123.177653)		 23,987.73 	144	81	 5.03 
9:23:55 PM	 49.269705 	 (123.177656)		 23,992.79 	144	83	 5.06 
9:23:56 PM	 49.269658 	 (123.177657)		 23,998.00 	144	84	 5.21 
9:23:57 PM	 49.269610 	 (123.177659)		 24,003.18 	144	85	 5.18 
9:23:58 PM	 49.269561 	 (123.177660)		 24,008.50 	143	87	 5.32 
9:23:59 PM	 49.269510 	 (123.177665)		 24,013.84 	143	87	 5.34 
9:24:00 PM	 49.269465 	 (123.177672)		 24,019.19 	143	87	 5.35 
9:24:01 PM	 49.269411 	 (123.177675)		 24,024.65 	144	88	 5.46 
9:24:02 PM	 49.269367 	 (123.177680)		 24,030.04 	143	88	 5.39 
9:24:03 PM	 49.269319 	 (123.177679)		 24,035.44 	143	89	 5.40 
9:24:04 PM	 49.269270 	 (123.177677)		 24,040.93 	143	92	 5.49 
9:24:05 PM	 49.269215 	 (123.177672)		 24,046.62 	142	94	 5.69 
9:24:06 PM	 49.269158 	 (123.177667)		 24,052.35 	142	95	 5.73 
9:24:07 PM	 49.269103 	 (123.177662)		 24,058.23 	142	97	 5.88 
9:24:08 PM	 49.269051 	 (123.177658)		 24,064.22 	142	96	 5.99 
